trace_id,loss,accuracy,auc_2
3,0.16653671860694885,0.9701393246650696,0.5317415595054626
1,0.16653671860694885,0.9701393246650696,0.5317415595054626
3,0.13900525867938995,0.9701393246650696,0.5258743762969971
1,0.13900525867938995,0.9701393246650696,0.5258743762969971
3,0.1721588522195816,0.9701393246650696,0.5428484678268433
1,0.1721588522195816,0.9701393246650696,0.5428484678268433
3,0.15911562740802765,0.9701393246650696,0.5532020926475525
1,0.15911562740802765,0.9701393246650696,0.5532020926475525
3,0.1728295236825943,0.9701393246650696,0.5484538078308105
1,0.1728295236825943,0.9701393246650696,0.5484538078308105
3,0.14853939414024353,0.9701393246650696,0.5451225638389587
1,0.14853939414024353,0.9701393246650696,0.5451225638389587
3,0.1383424997329712,0.9701393246650696,0.5478146076202393
1,0.1383424997329712,0.9701393246650696,0.5478146076202393
3,0.1408865600824356,0.9701393246650696,0.5455743074417114
1,0.1408865600824356,0.9701393246650696,0.5455743074417114
3,0.1560622900724411,0.9701393246650696,0.5473501086235046
1,0.1560622900724411,0.9701393246650696,0.5473501086235046
3,0.16053815186023712,0.9701393246650696,0.5481337904930115
1,0.16053815186023712,0.9701393246650696,0.5481337904930115
3,0.14337681233882904,0.9701393246650696,0.5484293699264526
1,0.14337681233882904,0.9701393246650696,0.5484293699264526
3,0.15134212374687195,0.9701393246650696,0.5506755113601685
1,0.15134212374687195,0.9701393246650696,0.5506755113601685
3,0.14861612021923065,0.9701393246650696,0.545093834400177
1,0.14861612021923065,0.9701393246650696,0.545093834400177
3,0.14579074084758759,0.9701393246650696,0.5460488796234131
1,0.14579074084758759,0.9701393246650696,0.5460488796234131
3,0.1511334776878357,0.9701393246650696,0.5420225858688354
1,0.1511334776878357,0.9701393246650696,0.5420225858688354
