trace_id,loss,accuracy,auc_2
7,0.5448178052902222,0.7573710083961487,0.8436768054962158
8,0.5336330533027649,0.7573710083961487,0.8334881067276001
9,0.5456501245498657,0.7573710083961487,0.8383580446243286
10,0.5472357869148254,0.7573710083961487,0.8245667219161987
11,0.5355146527290344,0.7573710083961487,0.8357168436050415
12,0.5340854525566101,0.7573710083961487,0.8425357341766357
13,0.5325681567192078,0.7573710083961487,0.8419969081878662
14,0.5287333726882935,0.7573710083961487,0.8430097103118896
15,0.5487107038497925,0.7573710083961487,0.8342739343643188
16,0.5323654413223267,0.7573710083961487,0.8390772342681885
1,0.5513930320739746,0.7573710083961487,0.8332056403160095
7,0.42408016324043274,0.7573710083961487,0.8385971784591675
8,0.4164946973323822,0.7573710083961487,0.8484154343605042
9,0.4109680950641632,0.7573710083961487,0.8484936952590942
10,0.41218653321266174,0.7573710083961487,0.8518726229667664
11,0.41647860407829285,0.7573710083961487,0.850926399230957
12,0.4116626977920532,0.7573710083961487,0.8533832430839539
13,0.42854148149490356,0.7475429773330688,0.8139376640319824
14,0.4143594205379486,0.7573710083961487,0.8543568253517151
15,0.41145047545433044,0.7573710083961487,0.8517987728118896
16,0.4403631091117859,0.7573710083961487,0.8127927184104919
1,0.4189923107624054,0.7573710083961487,0.8492483496665955
7,0.4073065221309662,0.7774365544319153,0.8596497178077698
8,0.4044637978076935,0.7874692678451538,0.8592557311058044
9,0.4157154858112335,0.808763325214386,0.8559339046478271
10,0.398261159658432,0.8085585832595825,0.8604917526245117
11,0.41289690136909485,0.792792797088623,0.8591970205307007
12,0.4394376873970032,0.7579852342605591,0.8622680902481079
13,0.4065360426902771,0.7991400361061096,0.8579893112182617
14,0.4292834997177124,0.7555282711982727,0.8310238718986511
15,0.41702568531036377,0.7682227492332458,0.8592736124992371
16,0.40380004048347473,0.8132678270339966,0.8566500544548035
1,0.400051087141037,0.8089680671691895,0.8580766916275024
7,0.4037136733531952,0.810196578502655,0.8538963794708252
8,0.3933575749397278,0.8136773109436035,0.8609592318534851
9,0.4047825038433075,0.8073300719261169,0.8630772829055786
10,0.39893949031829834,0.8128582835197449,0.8584930300712585
11,0.420755535364151,0.7700655460357666,0.8661503195762634
12,0.40331029891967773,0.8134725689888,0.8568178415298462
13,0.3931347131729126,0.8122440576553345,0.8638324737548828
14,0.4045080542564392,0.7942260503768921,0.8540687561035156
15,0.3926837146282196,0.8198198080062866,0.8626556992530823
16,0.39148303866386414,0.8136773109436035,0.8623350858688354
1,0.39200347661972046,0.8218673467636108,0.8624988794326782
7,0.4107319712638855,0.7778460383415222,0.8555834889411926
8,0.38629138469696045,0.8167485594749451,0.8652051091194153
9,0.3891339898109436,0.815724790096283,0.8638977408409119
10,0.3986513614654541,0.8046683073043823,0.8685113191604614
11,0.3985597789287567,0.7972972989082336,0.8572959899902344
12,0.3842926323413849,0.8181818127632141,0.8693640828132629
13,0.3889824450016022,0.8159295916557312,0.8663816452026367
14,0.4489005208015442,0.7440622448921204,0.8315533995628357
15,0.396198034286499,0.808763325214386,0.869495689868927
16,0.3853687047958374,0.8179770708084106,0.8656421899795532
1,0.38531941175460815,0.8194103240966797,0.8655933737754822
7,0.38017013669013977,0.8216625452041626,0.8681738972663879
8,0.3906501531600952,0.810196578502655,0.8700134754180908
9,0.3992248475551605,0.8065110445022583,0.8660337924957275
10,0.3816843628883362,0.8239148259162903,0.8678476214408875
11,0.3966482877731323,0.7954545617103577,0.8714632391929626
12,0.38128700852394104,0.8175675868988037,0.8712776899337769
13,0.38077762722969055,0.8165438175201416,0.8675945997238159
14,0.3789631128311157,0.8220720887184143,0.8705978393554688
15,0.38008010387420654,0.8216625452041626,0.8705788850784302
16,0.38528263568878174,0.8147010803222656,0.8671761751174927
