trace_id,loss,accuracy,auc_2
7,0.5398570895195007,0.7573710083961487,0.8350855112075806
8,0.5387415289878845,0.7573710083961487,0.8354965448379517
9,0.5381979942321777,0.7573710083961487,0.8300861120223999
10,0.5344531536102295,0.7573710083961487,0.8470665216445923
11,0.5425936579704285,0.7573710083961487,0.8223308324813843
12,0.5478396415710449,0.7573710083961487,0.8093264102935791
13,0.5497927069664001,0.7573710083961487,0.7902957797050476
14,0.5370734333992004,0.7573710083961487,0.8372396230697632
15,0.5410028100013733,0.7573710083961487,0.8375086188316345
16,0.5318779349327087,0.7573710083961487,0.8424656391143799
1,0.5870226621627808,0.7573710083961487,0.8282396793365479
7,0.445199579000473,0.7573710083961487,0.8504220247268677
8,0.4292716979980469,0.7573710083961487,0.8490478992462158
9,0.42661964893341064,0.7573710083961487,0.8481366634368896
10,0.43601974844932556,0.7573710083961487,0.8541008234024048
11,0.42600733041763306,0.7573710083961487,0.8505919575691223
12,0.4369732141494751,0.7573710083961487,0.8538519144058228
13,0.4461868405342102,0.7766175270080566,0.8464683294296265
14,0.4371083974838257,0.8089680671691895,0.8502925038337708
15,0.42592915892601013,0.7573710083961487,0.850968599319458
16,0.43815329670906067,0.7643325328826904,0.8393517136573792
1,0.42736905813217163,0.7573710083961487,0.8512186408042908
7,0.4019451439380646,0.7884930372238159,0.859610378742218
8,0.4268897771835327,0.7442669868469238,0.8188169002532959
9,0.40090981125831604,0.8071253299713135,0.8576772212982178
10,0.4091131389141083,0.8038492798805237,0.860111653804779
11,0.3991889953613281,0.8095822930335999,0.8591959476470947
12,0.41745802760124207,0.7813267707824707,0.8526743650436401
13,0.396569162607193,0.8132678270339966,0.8590892553329468
14,0.43051448464393616,0.7602375149726868,0.8609346151351929
15,0.3962770402431488,0.8142915368080139,0.8613734245300293
16,0.4208119511604309,0.7690417766571045,0.8580789566040039
1,0.39820656180381775,0.8118345737457275,0.8590672016143799
7,0.45533040165901184,0.7618755102157593,0.8648731708526611
8,0.39304816722869873,0.810606062412262,0.8612453937530518
9,0.3921423554420471,0.8136773109436035,0.8629730939865112
10,0.3970503807067871,0.8061015605926514,0.8658157587051392
11,0.39904406666755676,0.8075348138809204,0.8649093508720398
12,0.39068254828453064,0.8204340934753418,0.8659522533416748
13,0.3862227201461792,0.8218673467636108,0.86576247215271
14,0.38688117265701294,0.8214578032493591,0.8652061223983765
15,0.3959665596485138,0.8079442977905273,0.8650482892990112
16,0.3919050693511963,0.8124487996101379,0.8637313842773438
1,0.38904792070388794,0.8175675868988037,0.8648605346679688
7,0.3869640529155731,0.8099918365478516,0.8691161870956421
8,0.4349590241909027,0.7782555222511292,0.8674798011779785
