trace_id,loss,accuracy,auc_2
5,0.5162073969841003,0.7573710083961487,0.8466864824295044
6,0.5333974957466125,0.7573710083961487,0.8421235084533691
7,0.5266236066818237,0.7573710083961487,0.8443435430526733
8,0.5086287260055542,0.7573710083961487,0.8467326164245605
9,0.5181624293327332,0.7573710083961487,0.8473196029663086
10,0.5159804224967957,0.7573710083961487,0.8456901907920837
1,0.5531164407730103,0.7573710083961487,0.8469859957695007
5,0.4092959463596344,0.7770270109176636,0.8425110578536987
6,0.46068036556243896,0.7577804923057556,0.8584164977073669
7,0.43365728855133057,0.7614660263061523,0.8585374355316162
8,0.4144909679889679,0.8061015605926514,0.8577700853347778
9,0.45974165201187134,0.7577804923057556,0.8586337566375732
10,0.4057910740375519,0.810196578502655,0.856645405292511
1,0.4019326865673065,0.8044635653495789,0.8590125441551208
5,0.3905634582042694,0.817158043384552,0.8630582094192505
6,0.38797298073768616,0.8175675868988037,0.8624619245529175
7,0.39202815294265747,0.813882052898407,0.8645391464233398
8,0.3896462321281433,0.8187960982322693,0.8684865236282349
9,0.3958605229854584,0.8122440576553345,0.8666903972625732
10,0.3954010605812073,0.8122440576553345,0.8627266883850098
1,0.39061543345451355,0.8128582835197449,0.86391282081604
5,0.4139961302280426,0.7723177671432495,0.8626331090927124
6,0.3875800371170044,0.8091728091239929,0.8706852197647095
7,0.38139885663986206,0.8237100839614868,0.8706157803535461
8,0.4074990749359131,0.7934070229530334,0.8716409206390381
9,0.37615326046943665,0.8228910565376282,0.8711276650428772
10,0.38759076595306396,0.8099918365478516,0.870848536491394
1,0.3763919174671173,0.8214578032493591,0.8711484670639038
5,0.4115180969238281,0.784807562828064,0.8694506287574768
6,0.3806692659854889,0.8194103240966797,0.8729016780853271
7,0.37438398599624634,0.8239148259162903,0.8719098567962646
8,0.37153512239456177,0.8226863145828247,0.8730959892272949
9,0.4045306444168091,0.8048730492591858,0.8737856149673462
10,0.37491270899772644,0.8237100839614868,0.8735652565956116
1,0.37341269850730896,0.8235053420066833,0.8735004663467407
5,0.37155282497406006,0.8206388354301453,0.8754029273986816
6,0.38149911165237427,0.8163390755653381,0.8747518062591553
7,0.38963979482650757,0.8173628449440002,0.8709830045700073
8,0.3835466504096985,0.8165438175201416,0.8756946325302124
9,0.38287052512168884,0.8192055821418762,0.8762656450271606
10,0.39377421140670776,0.8065110445022583,0.8753077983856201
1,0.37115344405174255,0.8194103240966797,0.875625491142273
5,0.3660474419593811,0.8237100839614868,0.8764781951904297
6,0.369486004114151,0.8200245499610901,0.8764203786849976
7,0.40255552530288696,0.8001638054847717,0.8771600723266602
8,0.3865032494068146,0.8177723288536072,0.8774337768554688
9,0.3757386803627014,0.8204340934753418,0.8770847320556641
10,0.3763350248336792,0.8220720887184143,0.8756753206253052
1,0.36821261048316956,0.8194103240966797,0.8770574331283569
5,0.36524492502212524,0.8241195678710938,0.8772735595703125
6,0.3693067729473114,0.8286240696907043,0.8775448799133301
7,0.39316824078559875,0.817158043384552,0.8756305575370789
8,0.3804536759853363,0.8194103240966797,0.8787745237350464
9,0.3725423216819763,0.8222768306732178,0.8780087828636169
10,0.3749100863933563,0.8228910565376282,0.8772661685943604
1,0.3677487373352051,0.8273955583572388,0.8779773712158203
5,0.3649260699748993,0.8228910565376282,0.8787704706192017
6,0.37081778049468994,0.8198198080062866,0.8788260221481323
7,0.3715848922729492,0.8208435773849487,0.879098653793335
8,0.36560744047164917,0.8263718485832214,0.8794119358062744
9,0.3689817190170288,0.8228910565376282,0.8786249756813049
10,0.36586281657218933,0.8218673467636108,0.8789863586425781
1,0.3624156713485718,0.8243243098258972,0.8791322708129883
5,0.3751746416091919,0.8222768306732178,0.8794490694999695
6,0.39424318075180054,0.8061015605926514,0.8755084872245789
7,0.484615296125412,0.7471334934234619,0.870898962020874
8,0.3996150493621826,0.810606062412262,0.8800568580627441
9,0.3627164959907532,0.8241195678710938,0.8797140121459961
10,0.37741538882255554,0.8257575631141663,0.8797012567520142
1,0.36646679043769836,0.828009843826294,0.879657506942749
5,0.36599984765052795,0.8237100839614868,0.88055020570755
6,0.3663279116153717,0.8224815726280212,0.8802698850631714
7,0.3614519536495209,0.8228910565376282,0.8809754848480225
8,0.3614177405834198,0.8284193277359009,0.8811688423156738
9,0.36793243885040283,0.8228910565376282,0.8805456757545471
10,0.3781924843788147,0.8220720887184143,0.8807048201560974
1,0.36167478561401367,0.8245290517807007,0.8808377981185913
5,0.3657744824886322,0.8237100839614868,0.8811356425285339
6,0.36082908511161804,0.829443097114563,0.8811906576156616
7,0.3664446175098419,0.8233006000518799,0.8817391991615295
8,0.372022807598114,0.8255528211593628,0.8818132877349854
9,0.3649968206882477,0.8251433372497559,0.8810347318649292
10,0.3662544786930084,0.8224815726280212,0.8814480304718018
1,0.36018916964530945,0.8271908164024353,0.8815909624099731
5,0.3611498475074768,0.8290335536003113,0.8819896578788757
6,0.37220942974090576,0.8278051018714905,0.882179319858551
7,0.358920156955719,0.8255528211593628,0.8821850419044495
8,0.3618704080581665,0.8298525810241699,0.8825066685676575
9,0.41941773891448975,0.784807562828064,0.8786869049072266
10,0.37653931975364685,0.8253480792045593,0.8822894096374512
1,0.3685065805912018,0.8271908164024353,0.8822888731956482
5,0.361494243144989,0.8288288116455078,0.8824467062950134
6,0.3566100597381592,0.8288288116455078,0.8826817870140076
7,0.36863768100738525,0.8278051018714905,0.8828485012054443
8,0.35573646426200867,0.8302620649337769,0.8829032182693481
9,0.3658122718334198,0.8267813324928284,0.8824682235717773
10,0.36135292053222656,0.8286240696907043,0.8828650116920471
1,0.3588184118270874,0.8302620649337769,0.8828474283218384
5,0.4030013382434845,0.8161343336105347,0.8827367424964905
6,0.3665352463722229,0.8235053420066833,0.8829751014709473
7,0.357748806476593,0.8290335536003113,0.8833010792732239
8,0.3684249818325043,0.8265765905380249,0.8836477398872375
9,0.3709302246570587,0.8259623050689697,0.8832526206970215
10,0.3585309386253357,0.8278051018714905,0.8832677602767944
1,0.357878178358078,0.8267813324928284,0.8834890127182007
5,0.4377267360687256,0.7573710083961487,0.8485822677612305
6,0.494716078042984,0.7573710083961487,0.8483644723892212
7,0.4390936493873596,0.7573710083961487,0.8503466248512268
8,0.44935935735702515,0.7573710083961487,0.8518317937850952
9,0.4228215217590332,0.7993447780609131,0.8481111526489258
10,0.47694751620292664,0.7573710083961487,0.8070445656776428
1,0.5060057640075684,0.7573710083961487,0.8499745726585388
5,0.4169732630252838,0.7860360145568848,0.8619999885559082
6,0.4548918306827545,0.7268632054328918,0.8148482441902161
7,0.4339945614337921,0.7573710083961487,0.840096116065979
8,0.39451301097869873,0.8110155463218689,0.8637467622756958
9,0.4175492525100708,0.7553235292434692,0.8509491086006165
10,0.3947230577468872,0.8177723288536072,0.861491322517395
1,0.4047030210494995,0.8030303120613098,0.857745349407196
5,0.3875136375427246,0.8118345737457275,0.8685017824172974
6,0.38506749272346497,0.8116298317909241,0.8684293031692505
7,0.3996071517467499,0.7821457982063293,0.8693260550498962
8,0.3840506970882416,0.8161343336105347,0.87033611536026
9,0.3999105393886566,0.8108108043670654,0.86668860912323
10,0.38347235321998596,0.8194103240966797,0.8673646450042725
1,0.382934033870697,0.8190008401870728,0.8691946268081665
