trace_id,loss,accuracy,auc_2
5,0.5000364184379578,0.7573710083961487,0.8482264280319214
6,0.5372284054756165,0.7573710083961487,0.8359653949737549
7,0.5243082642555237,0.7573710083961487,0.8466715812683105
8,0.5279726982116699,0.7573710083961487,0.8493805527687073
9,0.4902055263519287,0.7573710083961487,0.8469058275222778
10,0.5031644701957703,0.7573710083961487,0.8469196557998657
1,0.5454806685447693,0.7573710083961487,0.8473336100578308
5,0.42255857586860657,0.7657657861709595,0.8586012721061707
6,0.3997611701488495,0.8110155463218689,0.8563574552536011
7,0.4043925106525421,0.8071253299713135,0.8612308502197266
8,0.40079131722450256,0.8173628449440002,0.8593878149986267
9,0.41991257667541504,0.75655198097229,0.8267149329185486
10,0.418496310710907,0.7717035412788391,0.8300795555114746
1,0.40094316005706787,0.8147010803222656,0.8568515777587891
5,0.39578142762184143,0.8097870349884033,0.8592168092727661
6,0.4027111232280731,0.8044635653495789,0.859239935874939
7,0.3916275203227997,0.8181818127632141,0.8632693290710449
8,0.4146234691143036,0.775798499584198,0.8458377122879028
9,0.3883063495159149,0.8142915368080139,0.8686633110046387
10,0.40945014357566833,0.7766175270080566,0.8554818630218506
1,0.39658188819885254,0.812039315700531,0.8601908683776855
5,0.3829250931739807,0.8194103240966797,0.8710393905639648
6,0.3852347731590271,0.8220720887184143,0.8664653301239014
7,0.3810969293117523,0.8214578032493591,0.8694167137145996
8,0.3842969536781311,0.8159295916557312,0.8727188110351562
9,0.38084128499031067,0.8245290517807007,0.8682152628898621
10,0.3893307149410248,0.8114250898361206,0.8716047406196594
1,0.3796941637992859,0.8214578032493591,0.8693843483924866
5,0.3764616549015045,0.8194103240966797,0.8734294772148132
6,0.3741838335990906,0.8210483193397522,0.8735463619232178
7,0.3845822513103485,0.8190008401870728,0.8695814609527588
8,0.37422555685043335,0.8230957984924316,0.8724141716957092
9,0.37754473090171814,0.818591296672821,0.8710386753082275
10,0.39710167050361633,0.8134725689888,0.8694474697113037
1,0.37577763199806213,0.8218673467636108,0.8703895807266235
5,0.46045660972595215,0.7751842737197876,0.8753049373626709
6,0.5237960815429688,0.7618755102157593,0.8750391006469727
7,0.45015791058540344,0.7508190274238586,0.8626254200935364
8,0.37792202830314636,0.8167485594749451,0.8764755725860596
9,0.37282976508140564,0.8210483193397522,0.8721795678138733
10,0.38781481981277466,0.8198198080062866,0.8736870288848877
