trace_id,loss,accuracy,auc_2
5,0.13662274181842804,0.9701393246650696,0.5387275815010071
6,0.1458086371421814,0.9701393246650696,0.5503969192504883
7,0.14519692957401276,0.9701393246650696,0.5321435332298279
8,0.14770911633968353,0.9701393246650696,0.5194921493530273
9,0.18527664244174957,0.9701393246650696,0.5054888129234314
10,0.17152465879917145,0.9701393246650696,0.525465726852417
1,0.18586242198944092,0.9701393246650696,0.5552380084991455
5,0.13697142899036407,0.9701393246650696,0.5371924042701721
6,0.15137813985347748,0.9701393246650696,0.5400820970535278
7,0.1565854549407959,0.9701393246650696,0.5599862933158875
8,0.16547738015651703,0.9701393246650696,0.5477327108383179
9,0.18704792857170105,0.9701393246650696,0.49560976028442383
10,0.1861582249403,0.9701393246650696,0.5515487194061279
1,0.19666767120361328,0.9701393246650696,0.5560967922210693
5,0.1362229287624359,0.9701393246650696,0.5377987623214722
6,0.13897378742694855,0.9701393246650696,0.542834997177124
7,0.13495180010795593,0.9701393246650696,0.5436828136444092
8,0.1830223649740219,0.9701393246650696,0.5216724872589111
9,0.23013435304164886,0.9701393246650696,0.4880259037017822
10,0.1430789977312088,0.9701393246650696,0.5217028856277466
1,0.1792173981666565,0.9701393246650696,0.5299302339553833
5,0.13438408076763153,0.9701393246650696,0.5500320792198181
6,0.13728879392147064,0.9701393246650696,0.5528262853622437
7,0.1403132677078247,0.9701393246650696,0.5410025119781494
8,0.1643916815519333,0.9701393246650696,0.5345357656478882
9,0.22316616773605347,0.9701393246650696,0.4978905916213989
10,0.16613127291202545,0.9701393246650696,0.5374364256858826
1,0.1640031635761261,0.9701393246650696,0.5514422655105591
5,0.13543741405010223,0.9701393246650696,0.5562032461166382
6,0.137750506401062,0.9701393246650696,0.5598596334457397
7,0.14525771141052246,0.9701393246650696,0.5426525473594666
8,0.17116951942443848,0.9701393246650696,0.5301717519760132
9,0.22084298729896545,0.9701393246650696,0.517147958278656
10,0.17329494655132294,0.9701393246650696,0.5563527345657349
1,0.16511738300323486,0.9701393246650696,0.5537923574447632
5,0.13716617226600647,0.9701393246650696,0.5485070943832397
6,0.14371581375598907,0.9701393246650696,0.5411291718482971
7,0.1534518003463745,0.9701393246650696,0.5568095445632935
8,0.15039058029651642,0.9701393246650696,0.5401344299316406
9,0.18092729151248932,0.9701393246650696,0.5149507522583008
10,0.15497837960720062,0.9701393246650696,0.5411950945854187
1,0.16377146542072296,0.9701393246650696,0.5473569631576538
5,0.13538868725299835,0.9701393246650696,0.5452162027359009
6,0.14386993646621704,0.9701393246650696,0.5515909194946289
7,0.1537262201309204,0.9701393246650696,0.542696475982666
8,0.1667633354663849,0.9701393246650696,0.5282979607582092
9,0.18914392590522766,0.9701393246650696,0.5229163765907288
10,0.1575103998184204,0.9701393246650696,0.5312357544898987
1,0.16379235684871674,0.9701393246650696,0.5546857714653015
5,0.134360209107399,0.9701393246650696,0.5363935232162476
6,0.16170628368854523,0.9701393246650696,0.5386456847190857
7,0.1393677294254303,0.9701393246650696,0.5467286109924316
8,0.15204279124736786,0.9701393246650696,0.5289380550384521
9,0.19671845436096191,0.9701393246650696,0.5058342218399048
10,0.1842159926891327,0.9701393246650696,0.54482102394104
1,0.16276495158672333,0.9701393246650696,0.5482081174850464
5,0.1350289285182953,0.9701393246650696,0.5527596473693848
6,0.14302568137645721,0.9701393246650696,0.5523500442504883
7,0.13511572778224945,0.9701393246650696,0.5515478849411011
8,0.15194560587406158,0.9701393246650696,0.5406394004821777
9,0.18211108446121216,0.9701393246650696,0.507047712802887
10,0.17045828700065613,0.9701393246650696,0.5375909805297852
1,0.1536644697189331,0.9701393246650696,0.5496605634689331
5,0.1374034285545349,0.9701393246650696,0.519716739654541
6,0.14587552845478058,0.9701393246650696,0.5609911680221558
7,0.13967116177082062,0.9701393246650696,0.5547491312026978
8,0.20271335542201996,0.9699181318283081,0.5338467359542847
9,0.20946818590164185,0.9701393246650696,0.5143588185310364
10,0.16655263304710388,0.9701393246650696,0.5381686091423035
1,0.16757595539093018,0.9701393246650696,0.5553765296936035
5,0.13454782962799072,0.9701393246650696,0.5491648316383362
6,0.13503289222717285,0.9701393246650696,0.5535314083099365
7,0.14583957195281982,0.9701393246650696,0.5447248220443726
8,0.1602260172367096,0.9701393246650696,0.5258997082710266
9,0.18250150978565216,0.9701393246650696,0.5176520943641663
10,0.14174073934555054,0.9701393246650696,0.5275472402572632
1,0.15308906137943268,0.9701393246650696,0.5527697801589966
5,0.13446520268917084,0.9701393246650696,0.5586715340614319
6,0.13698206841945648,0.9701393246650696,0.5366950631141663
7,0.14182454347610474,0.9701393246650696,0.5471052527427673
8,0.15116210281848907,0.9701393246650696,0.516233503818512
9,0.17794601619243622,0.9701393246650696,0.5165408253669739
10,0.1478923261165619,0.9701393246650696,0.5409780144691467
1,0.156114399433136,0.9701393246650696,0.5554778575897217
5,0.13774436712265015,0.9701393246650696,0.5406681299209595
6,0.138680562376976,0.9701393246650696,0.5441184639930725
7,0.13997051119804382,0.9701393246650696,0.5475714206695557
8,0.13917772471904755,0.9701393246650696,0.5481903553009033
9,0.2542950212955475,0.9701393246650696,0.5118390321731567
10,0.23243960738182068,0.9701393246650696,0.5284525156021118
1,0.18129663169384003,0.9701393246650696,0.5514540672302246
5,0.13418671488761902,0.9701393246650696,0.5491605997085571
6,0.13403858244419098,0.9701393246650696,0.5555192232131958
7,0.15473909676074982,0.9701393246650696,0.5547018051147461
8,0.1448311060667038,0.9701393246650696,0.5367752313613892
9,0.18222232162952423,0.9701393246650696,0.5288764238357544
10,0.16852955520153046,0.9701393246650696,0.5276899933815002
1,0.15159887075424194,0.9701393246650696,0.5559667944908142
5,0.13548073172569275,0.9701393246650696,0.5463857650756836
6,0.1472979187965393,0.9701393246650696,0.5576387643814087
7,0.13775567710399628,0.9701393246650696,0.5548082590103149
8,0.13903652131557465,0.9701393246650696,0.5308278799057007
9,0.20435552299022675,0.9701393246650696,0.5179460048675537
10,0.16977396607398987,0.9701393246650696,0.5296347141265869
1,0.17084194719791412,0.9701393246650696,0.5534470081329346
