trace_id,loss,accuracy,auc_2
5,0.13667777180671692,0.9701393246650696,0.537216067314148
6,0.16209262609481812,0.9701393246650696,0.5216665863990784
7,0.15360508859157562,0.9701393246650696,0.5083954334259033
8,0.37138426303863525,0.9701393246650696,0.47197145223617554
9,0.18297609686851501,0.9701393246650696,0.504896879196167
10,0.16432960331439972,0.9701393246650696,0.5357619524002075
1,0.22953708469867706,0.9701393246650696,0.5358066558837891
5,0.1419631689786911,0.9701393246650696,0.5405693054199219
6,0.14709164202213287,0.9701393246650696,0.5342444777488708
7,0.16225066781044006,0.9701393246650696,0.530380368232727
8,0.245554119348526,0.9701393246650696,0.4934893846511841
9,0.2363653928041458,0.9701393246650696,0.5027174353599548
10,0.1874821037054062,0.9701393246650696,0.542311429977417
1,0.19766607880592346,0.9701393246650696,0.549560010433197
5,0.1363898664712906,0.9701393246650696,0.5415319800376892
6,0.1626722365617752,0.9701393246650696,0.5468325614929199
7,0.1614517718553543,0.9701393246650696,0.5376061797142029
8,0.19217228889465332,0.9701393246650696,0.4965335726737976
9,0.26526519656181335,0.9701393246650696,0.5068728923797607
10,0.1774512678384781,0.9701393246650696,0.5440576672554016
1,0.21094372868537903,0.9701393246650696,0.547454833984375
5,0.13553011417388916,0.9701393246650696,0.5536251068115234
6,0.15114925801753998,0.9701393246650696,0.5371577739715576
7,0.14620555937290192,0.9701393246650696,0.5659615397453308
8,0.231989786028862,0.9701393246650696,0.5211185216903687
9,0.22210854291915894,0.9701393246650696,0.5124343633651733
10,0.1787821650505066,0.9701393246650696,0.5186645984649658
1,0.19113920629024506,0.9701393246650696,0.5448809862136841
5,0.136042982339859,0.9701393246650696,0.5596325397491455
6,0.1350969672203064,0.9701393246650696,0.5416958332061768
7,0.14132198691368103,0.9701393246650696,0.5499855875968933
8,0.15009163320064545,0.9701393246650696,0.5172274112701416
9,0.3023173213005066,0.9701393246650696,0.49299198389053345
10,0.17715045809745789,0.9701393246650696,0.5371189117431641
1,0.19560496509075165,0.9701393246650696,0.5526853203773499
5,0.13554595410823822,0.9701393246650696,0.5423383712768555
6,0.15000995993614197,0.9701393246650696,0.5561060905456543
7,0.13427519798278809,0.9701393246650696,0.5548605918884277
8,0.14696189761161804,0.9701393246650696,0.507831335067749
9,0.19405587017536163,0.9701393246650696,0.5207774043083191
10,0.17137175798416138,0.9701393246650696,0.5341346859931946
1,0.17258691787719727,0.9701393246650696,0.5478391051292419
